year,section,species,length_1_mm,weight_g
1988,CC,Cutthroat trout,140,23.05
1988,CC,Cutthroat trout,163,40.15
1988,CC,Cutthroat trout,99,8.65
1988,CC,Cutthroat trout,92,6.75
1988,CC,Cutthroat trout,147,33.1
1988,CC,Cutthroat trout,91,6.85
1988,CC,Cutthroat trout,170,47.35
1988,CC,Cutthroat trout,130,19
1988,CC,Cutthroat trout,101,9.45
1988,CC,Cutthroat trout,100,8.85
1988,CC,Cutthroat trout,143,27.6
1988,CC,Cutthroat trout,106,10.55
1988,CC,Cutthroat trout,150,30.1
1988,CC,Cutthroat trout,129,21.4
1988,CC,Cutthroat trout,161,39.4
1988,CC,Cutthroat trout,105,10.45
1988,CC,Cutthroat trout,156,38.15
1988,CC,Cutthroat trout,137,23.9
1988,CC,Cutthroat trout,113,12.4
1988,CC,Cutthroat trout,142,28.15
1988,CC,Cutthroat trout,135,21.65
1988,CC,Cutthroat trout,130,20.3
1988,CC,Cutthroat trout,105,10.75
1988,CC,Cutthroat trout,96,8.05
1988,CC,Cutthroat trout,96,7.9
1988,CC,Cutthroat trout,107,12.8
1988,CC,Cutthroat trout,127,19.65
1988,CC,Cutthroat trout,100,8.25
1988,CC,Cutthroat trout,102,10.75
1988,CC,Cutthroat trout,158,38.3
1988,CC,Cutthroat trout,106,10.35
1988,CC,Cutthroat trout,100,9.3
1988,CC,Cutthroat trout,97,8.05
1988,CC,Cutthroat trout,132,19.65
1988,CC,Cutthroat trout,148,29.65
1988,CC,Cutthroat trout,190,63.85
1988,CC,Cutthroat trout,95,7.95
1988,CC,Cutthroat trout,128,16.55
1988,CC,Cutthroat trout,101,8.8
1988,CC,Cutthroat trout,103,10.65
1988,CC,Cutthroat trout,103,10.2
1988,CC,Cutthroat trout,130,20.65
1988,CC,Cutthroat trout,113,13.8
1988,CC,Cutthroat trout,139,24.7
1988,CC,Cutthroat trout,101,9.8
1988,CC,Cutthroat trout,101,9.7
1988,CC,Cutthroat trout,124,16.5
1988,CC,Cutthroat trout,102,9.4
1988,CC,Cutthroat trout,137,25.85
1988,CC,Cutthroat trout,131,19.65
1988,CC,Cutthroat trout,106,10.4
1988,CC,Cutthroat trout,109,10.95
1988,CC,Cutthroat trout,90,7.05
1988,CC,Cutthroat trout,96,8.25
1988,CC,Cutthroat trout,97,8.65
1988,CC,Cutthroat trout,102,10.8
1988,CC,Cutthroat trout,111,13.25
1988,CC,Cutthroat trout,107,11.5
1988,CC,Cutthroat trout,105,10.25
1988,CC,Cutthroat trout,132,21.75
1988,CC,Cutthroat trout,182,54.85
1988,CC,Cutthroat trout,119,15
1988,CC,Cutthroat trout,107,12.9
1988,CC,Cutthroat trout,111,11.35
1988,CC,Cutthroat trout,131,19.4
1988,CC,Cutthroat trout,112,12
1988,CC,Cutthroat trout,138,25.95
1988,CC,Cutthroat trout,172,44.85
1988,CC,Cutthroat trout,110,12.55
1988,CC,Cutthroat trout,131,21.6
1988,CC,Cutthroat trout,168,41.95
1988,CC,Cutthroat trout,109,13.25
1988,CC,Cutthroat trout,101,9.8
1988,CC,Cutthroat trout,127,18.55
1988,CC,Cutthroat trout,133,20.65
1988,CC,Cutthroat trout,125,16.55
1988,CC,Cutthroat trout,102,9.5
1988,CC,Cutthroat trout,114,12.4
1988,CC,Cutthroat trout,104,9.55
1988,CC,Cutthroat trout,123,16.95
1988,CC,Cutthroat trout,136,21.95
1988,CC,Cutthroat trout,167,39.9
1988,CC,Cutthroat trout,102,10.1
1988,CC,Cutthroat trout,108,11.9
1988,CC,Cutthroat trout,91,6.9
1988,CC,Cutthroat trout,136,23.4
1988,CC,Cutthroat trout,140,23.75
1988,CC,Cutthroat trout,118,18.55
1988,CC,Cutthroat trout,100,8.85
1988,CC,Cutthroat trout,94,7.5
1988,CC,Cutthroat trout,103,10.35
1988,CC,Cutthroat trout,97,8.65
1988,CC,Cutthroat trout,112,13.05
1988,CC,Cutthroat trout,106,9.7
1988,CC,Cutthroat trout,120,13.75
1988,CC,Cutthroat trout,142,26.9
1988,CC,Cutthroat trout,127,20.8
1988,CC,Cutthroat trout,145,27.7
1988,CC,Cutthroat trout,126,17.45
1988,CC,Cutthroat trout,136,13.3
1988,CC,Cutthroat trout,120,19.05
1988,CC,Cutthroat trout,126,13.4
1988,CC,Cutthroat trout,105,10.6
1988,CC,Cutthroat trout,101,11.65
1988,CC,Cutthroat trout,108,11
1988,CC,Cutthroat trout,125,17.2
1988,CC,Cutthroat trout,120,14.5
1988,CC,Cutthroat trout,100,8.7
1988,CC,Cutthroat trout,115,13.85
1988,CC,Cutthroat trout,108,11.3
1988,CC,Cutthroat trout,106,11.95
1988,CC,Cutthroat trout,102,9.45
1988,CC,Cutthroat trout,94,9.3
1988,CC,Cutthroat trout,105,10.7
1988,CC,Cutthroat trout,53,1.4
1988,CC,Cutthroat trout,103,9.9
1988,CC,Cutthroat trout,111,12.95
1988,CC,Cutthroat trout,139,21.75
1988,CC,Cutthroat trout,112,12.65
1988,CC,Cutthroat trout,95,7.45
1988,CC,Cutthroat trout,101,8.7
1988,CC,Cutthroat trout,154,32.2
1988,CC,Cutthroat trout,105,11.15
1988,CC,Cutthroat trout,127,18.45
1988,CC,Cutthroat trout,156,37.05
1988,CC,Cutthroat trout,165,42.5
1988,CC,Cutthroat trout,158,39.85
1988,CC,Cutthroat trout,110,12.5
1988,OG,Cutthroat trout,46,1.05
1988,OG,Cutthroat trout,51,1.05
1988,OG,Cutthroat trout,143,26.6
1988,OG,Cutthroat trout,114,13.45
1988,OG,Cutthroat trout,175,54.6
1988,OG,Cutthroat trout,116,13.7
1988,OG,Cutthroat trout,135,24.6
1988,OG,Cutthroat trout,142,27.7
1988,OG,Cutthroat trout,130,20.8
1988,OG,Cutthroat trout,112,11.4
1988,OG,Cutthroat trout,91,7.15
1988,OG,Cutthroat trout,53,1.4
1988,OG,Cutthroat trout,46,1
1988,OG,Cutthroat trout,51,1.3
1988,OG,Cutthroat trout,54,1.55
1988,OG,Cutthroat trout,55,1.55
1988,OG,Cutthroat trout,43,0.75
1988,OG,Cutthroat trout,44,0.75
1988,OG,Cutthroat trout,99,9.3
1988,OG,Cutthroat trout,123,16.85
1988,OG,Cutthroat trout,117,13.95
1988,OG,Cutthroat trout,98,9.15
1988,OG,Cutthroat trout,119,14
1988,OG,Cutthroat trout,123,16.65
1988,OG,Cutthroat trout,81,5.9
1988,OG,Cutthroat trout,120,16.15
1988,OG,Cutthroat trout,137,25.8
1988,OG,Cutthroat trout,129,19.4
1988,OG,Cutthroat trout,130,22.2
1988,OG,Cutthroat trout,116,16.35
1988,OG,Cutthroat trout,129,8.85
1988,OG,Cutthroat trout,108,11
1988,OG,Cutthroat trout,156,31.9
1988,OG,Cutthroat trout,42,0.75
1988,OG,Cutthroat trout,112,13.9
1988,OG,Cutthroat trout,99,8.35
1988,OG,Cutthroat trout,88,6.45
1988,OG,Cutthroat trout,102,11.15
1988,OG,Cutthroat trout,105,10.4
1988,OG,Cutthroat trout,123,16
1988,OG,Cutthroat trout,122,18.45
1988,OG,Cutthroat trout,86,5.95
1988,OG,Cutthroat trout,146,30.3
1988,OG,Cutthroat trout,99,9.05
1988,OG,Cutthroat trout,80,5.6
1988,OG,Cutthroat trout,115,14.2
1988,OG,Cutthroat trout,104,11.05
1988,OG,Cutthroat trout,152,37.4
1988,OG,Cutthroat trout,122,16.1
1988,OG,Cutthroat trout,105,10.2
1988,OG,Cutthroat trout,123,16.35
1988,OG,Cutthroat trout,127,19.3
1988,OG,Cutthroat trout,102,11.25
1988,OG,Cutthroat trout,154,37.85
1988,OG,Cutthroat trout,120,15.55
1988,OG,Cutthroat trout,81,5.55
1988,OG,Cutthroat trout,87,5.55
1988,OG,Cutthroat trout,119,14.15
1988,OG,Cutthroat trout,138,24.5
1988,OG,Cutthroat trout,131,21.4
1988,OG,Cutthroat trout,83,4.7
1988,OG,Cutthroat trout,112,12.5
1988,OG,Cutthroat trout,87,6
1988,OG,Cutthroat trout,140,24.65
1988,OG,Cutthroat trout,140,28.65
1988,OG,Cutthroat trout,135,22.75
1988,OG,Cutthroat trout,124,19.25
1988,OG,Cutthroat trout,103,9.3
1988,OG,Cutthroat trout,116,14.75
1988,OG,Cutthroat trout,91,6.9
1988,OG,Cutthroat trout,144,26.65
1988,OG,Cutthroat trout,152,33
1988,OG,Cutthroat trout,106,10.6
1988,OG,Cutthroat trout,115,12.9
1988,OG,Cutthroat trout,152,28.6
1988,OG,Cutthroat trout,104,10.2
1988,OG,Cutthroat trout,126,18
1988,OG,Cutthroat trout,93,7.25
1988,OG,Cutthroat trout,128,18.7
1988,OG,Cutthroat trout,108,11.45
1988,OG,Cutthroat trout,100,8.6
1988,OG,Cutthroat trout,86,5.35
1988,OG,Cutthroat trout,88,6.15
1988,OG,Cutthroat trout,130,24.6
1988,OG,Cutthroat trout,116,13.85
1988,OG,Cutthroat trout,99,8.55
1988,OG,Cutthroat trout,120,15.95
1988,OG,Cutthroat trout,102,11.3
1988,OG,Cutthroat trout,91,7.65
1988,OG,Cutthroat trout,92,7
1988,OG,Cutthroat trout,130,19
1988,OG,Cutthroat trout,105,10.9
1988,OG,Cutthroat trout,85,5.3
1988,OG,Cutthroat trout,98,7.9
1988,OG,Cutthroat trout,134,20.55
1988,OG,Cutthroat trout,140,24.35
1988,OG,Cutthroat trout,86,5.2
1988,OG,Cutthroat trout,85,5.35
1988,OG,Cutthroat trout,145,26.4
1988,OG,Cutthroat trout,117,13.05
1988,OG,Cutthroat trout,105,12.15
1988,OG,Cutthroat trout,94,7.25
1988,OG,Cutthroat trout,85,5.25
1988,OG,Cutthroat trout,118,13.95
1988,OG,Cutthroat trout,133,22.45
1988,OG,Cutthroat trout,120,14.65
1988,OG,Cutthroat trout,114,13.25
1988,OG,Cutthroat trout,142,25.2
1988,OG,Cutthroat trout,92,6.8
1989,CC,Cutthroat trout,47,0.85
1989,CC,Cutthroat trout,45,0.85
1989,CC,Cutthroat trout,37,0.5
1989,CC,Cutthroat trout,40,0.7
1989,CC,Cutthroat trout,86,6.75
1989,CC,Cutthroat trout,94,8.55
1989,CC,Cutthroat trout,54,1.6
1989,CC,Cutthroat trout,43,0.95
1989,CC,Cutthroat trout,54,1.6
1989,CC,Cutthroat trout,84,6.15
1989,CC,Cutthroat trout,43,0.8
1989,CC,Cutthroat trout,46,1
1989,CC,Cutthroat trout,101,10.95
1989,CC,Cutthroat trout,90,6.8
1989,CC,Cutthroat trout,117,15.6
1989,CC,Cutthroat trout,83,5.65
1989,CC,Cutthroat trout,90,5.45
1989,CC,Cutthroat trout,125,17.8
1989,CC,Cutthroat trout,139,22.7
1989,CC,Cutthroat trout,97,8.55
1989,CC,Cutthroat trout,44,0.8
1989,CC,Cutthroat trout,155,30.75
1989,CC,Cutthroat trout,147,29.45
1989,CC,Cutthroat trout,99,8.3
1989,CC,Cutthroat trout,104,9.85
1989,CC,Cutthroat trout,127,19.45
1989,CC,Cutthroat trout,162,43
1989,CC,Cutthroat trout,138,23.75
1989,CC,Cutthroat trout,176,42.95
1989,CC,Cutthroat trout,46,1.1
1989,CC,Cutthroat trout,107,12.45
1989,CC,Cutthroat trout,148,30.25
1989,CC,Cutthroat trout,98,8.65
1989,CC,Cutthroat trout,84,6.3
1989,CC,Cutthroat trout,102,9.25
1989,CC,Cutthroat trout,102,10
1989,CC,Cutthroat trout,97,8.05
1989,CC,Cutthroat trout,109,11.55
1989,CC,Cutthroat trout,121,15.5
1989,CC,Cutthroat trout,92,7.15
1989,CC,Cutthroat trout,143,26.7
1989,CC,Cutthroat trout,124,17.25
1989,CC,Cutthroat trout,107,10.55
1989,CC,Cutthroat trout,108,10.7
1989,CC,Cutthroat trout,132,19.25
1989,CC,Cutthroat trout,96,7.85
1989,CC,Cutthroat trout,103,9.3
1989,CC,Cutthroat trout,95,7.1
1989,CC,Cutthroat trout,121,15.55
1989,CC,Cutthroat trout,38,0.55
1989,CC,Cutthroat trout,46,1.1
1989,CC,Cutthroat trout,59,2.1
1989,CC,Cutthroat trout,108,10.7
1989,CC,Cutthroat trout,47,1.1
1989,CC,Cutthroat trout,79,5.25
1989,CC,Cutthroat trout,136,21.95
1989,CC,Cutthroat trout,53,1.4
1989,CC,Cutthroat trout,45,1
1989,CC,Cutthroat trout,117,15.95
1989,CC,Cutthroat trout,95,8.85
1989,CC,Cutthroat trout,38,0.75
1989,CC,Cutthroat trout,77,3.85
1989,CC,Cutthroat trout,92,8.7
1989,CC,Cutthroat trout,96,7.8
1989,CC,Cutthroat trout,89,6.55
1989,CC,Cutthroat trout,147,30.35
1989,CC,Cutthroat trout,77,10.6
1989,CC,Cutthroat trout,105,11.05
1989,CC,Cutthroat trout,107,12.65
1989,CC,Cutthroat trout,110,11.9
1989,CC,Cutthroat trout,101,9.2
1989,CC,Cutthroat trout,147,28
1989,CC,Cutthroat trout,156,33.3
1989,CC,Cutthroat trout,149,29.45
1989,CC,Cutthroat trout,97,10.05
1989,CC,Cutthroat trout,103,11.9
1989,CC,Cutthroat trout,98,9.05
1989,CC,Cutthroat trout,183,59.75
1989,CC,Cutthroat trout,143,26.75
1989,CC,Cutthroat trout,156,40.15
1989,CC,Cutthroat trout,155,34
1989,CC,Cutthroat trout,79,5.95
1989,CC,Cutthroat trout,102,11.35
1989,CC,Cutthroat trout,98,8.8
1989,CC,Cutthroat trout,126,18.9
1989,CC,Cutthroat trout,131,19.95
1989,CC,Cutthroat trout,129,19.85
1989,CC,Cutthroat trout,100,9.55
1989,CC,Cutthroat trout,102,10.55
1989,CC,Cutthroat trout,113,12.8
1989,CC,Cutthroat trout,112,13.45
1989,CC,Cutthroat trout,137,24.55
1989,CC,Cutthroat trout,147,33.65
1989,CC,Cutthroat trout,98,10.4
1989,CC,Cutthroat trout,154,37.95
1989,CC,Cutthroat trout,98,10.25
1989,CC,Cutthroat trout,145,28.4
1989,CC,Cutthroat trout,146,25.65
1989,CC,Cutthroat trout,129,22.15
1989,CC,Cutthroat trout,94,8.45
1989,CC,Cutthroat trout,97,8.55
1989,CC,Cutthroat trout,110,13.6
1989,CC,Cutthroat trout,143,25.95
1989,CC,Cutthroat trout,105,12.05
1989,CC,Cutthroat trout,107,12.2
1989,CC,Cutthroat trout,130,20.25
1989,CC,Cutthroat trout,108,12.15
1989,CC,Cutthroat trout,122,16.95
1989,CC,Cutthroat trout,102,10
1989,CC,Cutthroat trout,109,11.85
1989,CC,Cutthroat trout,99,9.55
1989,CC,Cutthroat trout,91,6.85
1989,CC,Cutthroat trout,107,10.9
1989,CC,Cutthroat trout,96,5.55
1989,CC,Cutthroat trout,85,6.4
1989,CC,Cutthroat trout,75,5.1
1989,CC,Cutthroat trout,110,11.65
1989,CC,Cutthroat trout,98,8.9
1989,CC,Cutthroat trout,84,7.5
1989,CC,Cutthroat trout,129,23.35
1989,CC,Cutthroat trout,138,29.5
1989,CC,Cutthroat trout,172,45.15
1989,CC,Cutthroat trout,155,38.1
1989,CC,Cutthroat trout,124,18.95
1989,CC,Cutthroat trout,129,19.35
1989,CC,Cutthroat trout,148,28.65
1989,CC,Cutthroat trout,148,29.05
1989,CC,Cutthroat trout,143,27.25
1989,CC,Cutthroat trout,128,22.7
1989,CC,Cutthroat trout,139,25.05
1989,CC,Cutthroat trout,133,22.6
1989,CC,Cutthroat trout,78,5.65
1989,CC,Cutthroat trout,136,21.65
1989,CC,Cutthroat trout,119,14.75
1989,CC,Cutthroat trout,104,10.65
1989,CC,Cutthroat trout,102,13.3
1989,CC,Cutthroat trout,105,11.35
1989,CC,Cutthroat trout,85,6.65
1989,CC,Cutthroat trout,96,8.8
1989,CC,Cutthroat trout,109,11.8
1989,CC,Cutthroat trout,127,18.55
1989,CC,Cutthroat trout,96,9.5
1989,CC,Cutthroat trout,142,26.5
1989,CC,Cutthroat trout,137,22.55
1989,CC,Cutthroat trout,107,11
1989,CC,Cutthroat trout,138,24.15
1989,CC,Cutthroat trout,98,9.25
1989,CC,Cutthroat trout,151,30.85
1989,CC,Cutthroat trout,99,10.35
1989,CC,Cutthroat trout,165,47.05
1989,CC,Cutthroat trout,135,21.35
1989,CC,Cutthroat trout,145,28.8
1989,CC,Cutthroat trout,103,10.85
1989,CC,Cutthroat trout,154,32.85
1989,CC,Cutthroat trout,138,23.65
1989,CC,Cutthroat trout,135,26.85
1989,CC,Cutthroat trout,115,14.5
1989,CC,Cutthroat trout,107,10.05
1989,CC,Cutthroat trout,95,7.25
1989,CC,Cutthroat trout,106,12.25
1989,CC,Cutthroat trout,88,6.25
1989,CC,Cutthroat trout,102,8.85
1989,CC,Cutthroat trout,108,12.55
1989,CC,Cutthroat trout,112,15.35
1989,CC,Cutthroat trout,107,10.7
1989,CC,Cutthroat trout,140,25.45
1989,CC,Cutthroat trout,143,26.9
1989,CC,Cutthroat trout,115,13.75
1989,CC,Cutthroat trout,107,9.85
1989,CC,Cutthroat trout,108,10.6
1989,CC,Cutthroat trout,95,7.7
1989,CC,Cutthroat trout,87,7.45
1989,CC,Cutthroat trout,132,19.35
1989,CC,Cutthroat trout,123,17.35
1989,CC,Cutthroat trout,128,20.3
1989,CC,Cutthroat trout,108,12.85
1989,CC,Cutthroat trout,98,10.4
1989,CC,Cutthroat trout,94,9.05
1989,CC,Cutthroat trout,86,5.45
1989,CC,Cutthroat trout,111,13.2
1989,CC,Cutthroat trout,184,54.95
1989,CC,Cutthroat trout,104,12.6
1989,CC,Cutthroat trout,100,10.75
1989,CC,Cutthroat trout,134,27.25
1989,CC,Cutthroat trout,146,27.8
1989,CC,Cutthroat trout,130,20.95
1989,CC,Cutthroat trout,128,24.05
1989,CC,Cutthroat trout,102,9
1989,CC,Cutthroat trout,112,13.95
1989,CC,Cutthroat trout,146,25.75
1989,OG,Cutthroat trout,57,1.4
1989,OG,Cutthroat trout,85,7.05
1989,OG,Cutthroat trout,101,10.5
1989,OG,Cutthroat trout,46,1.15
1989,OG,Cutthroat trout,109,10.55
1989,OG,Cutthroat trout,49,1.5
1989,OG,Cutthroat trout,80,4.4
1989,OG,Cutthroat trout,45,1.05
1989,OG,Cutthroat trout,51,1.4
1989,OG,Cutthroat trout,55,1.7
1989,OG,Cutthroat trout,49,1.65
1989,OG,Cutthroat trout,49,1.45
1989,OG,Cutthroat trout,130,21.5
1989,OG,Cutthroat trout,91,6.95
1989,OG,Cutthroat trout,97,8.2
1989,OG,Cutthroat trout,124,16.45
1989,OG,Cutthroat trout,158,33.85
1989,OG,Cutthroat trout,132,23
1989,OG,Cutthroat trout,129,20.45
1989,OG,Cutthroat trout,101,8.5
1989,OG,Cutthroat trout,103,9.25
1989,OG,Cutthroat trout,90,7.3
1989,OG,Cutthroat trout,47,1.2
1989,OG,Cutthroat trout,44,1.15
1989,OG,Cutthroat trout,50,1.2
1989,OG,Cutthroat trout,97,9.1
1989,OG,Cutthroat trout,51,1.35
1989,OG,Cutthroat trout,150,31.8
1989,OG,Cutthroat trout,151,34.35
1989,OG,Cutthroat trout,127,19
1989,OG,Cutthroat trout,109,11.55
1989,OG,Cutthroat trout,113,12.8
1989,OG,Cutthroat trout,115,14.45
1989,OG,Cutthroat trout,148,31.75
1989,OG,Cutthroat trout,121,16.75
1989,OG,Cutthroat trout,91,6.5
1989,OG,Cutthroat trout,45,1.4
1989,OG,Cutthroat trout,47,1.65
1989,OG,Cutthroat trout,47,1.3
1989,OG,Cutthroat trout,113,13.85
1989,OG,Cutthroat trout,140,24.55
1989,OG,Cutthroat trout,49,1.45
1989,OG,Cutthroat trout,96,8
1989,OG,Cutthroat trout,43,0.9
1989,OG,Cutthroat trout,157,35.3
1989,OG,Cutthroat trout,51,1.8
1989,OG,Cutthroat trout,110,11
1989,OG,Cutthroat trout,100,8.75
1989,OG,Cutthroat trout,96,8.1
1989,OG,Cutthroat trout,107,10.4
1989,OG,Cutthroat trout,89,6.2
1989,OG,Cutthroat trout,99,8.15
1989,OG,Cutthroat trout,108,12.2
1989,OG,Cutthroat trout,118,16.55
1989,OG,Cutthroat trout,94,8.45
1989,OG,Cutthroat trout,100,8.8
1989,OG,Cutthroat trout,94,7.05
1989,OG,Cutthroat trout,111,12.9
1989,OG,Cutthroat trout,163,38.55
1989,OG,Cutthroat trout,152,31.4
1989,OG,Cutthroat trout,80,5.05
1989,OG,Cutthroat trout,94,7.05
1989,OG,Cutthroat trout,95,7.35
1989,OG,Cutthroat trout,86,5.25
1989,OG,Cutthroat trout,132,20.45
1989,OG,Cutthroat trout,150,26.9
1989,OG,Cutthroat trout,142,25.25
1989,OG,Cutthroat trout,142,24.95
1989,OG,Cutthroat trout,134,22.5
1989,OG,Cutthroat trout,112,13.45
1989,OG,Cutthroat trout,103,10.4
1989,OG,Cutthroat trout,90,7.65
1989,OG,Cutthroat trout,117,15.35
1989,OG,Cutthroat trout,110,11.55
1989,OG,Cutthroat trout,131,20.45
1989,OG,Cutthroat trout,138,22.6
1989,OG,Cutthroat trout,140,23.95
1989,OG,Cutthroat trout,100,8.85
1989,OG,Cutthroat trout,93,7.85
1989,OG,Cutthroat trout,143,28.05
1989,OG,Cutthroat trout,128,18.85
1989,OG,Cutthroat trout,117,17.4
1989,OG,Cutthroat trout,130,21.7
1989,OG,Cutthroat trout,112,14
1989,OG,Cutthroat trout,84,6
1989,OG,Cutthroat trout,151,30.8
1989,OG,Cutthroat trout,110,13.9
1989,OG,Cutthroat trout,146,28
1989,OG,Cutthroat trout,97,7.8
1989,OG,Cutthroat trout,109,10.85
1989,OG,Cutthroat trout,123,18.8
1989,OG,Cutthroat trout,131,19.35
1989,OG,Cutthroat trout,132,21.8
1989,OG,Cutthroat trout,122,17.3
1989,OG,Cutthroat trout,92,7.75
1989,OG,Cutthroat trout,99,8.25
1989,OG,Cutthroat trout,106,10.2
1989,OG,Cutthroat trout,96,7.35
1989,OG,Cutthroat trout,84,6.75
1989,OG,Cutthroat trout,91,7.65
1989,OG,Cutthroat trout,145,25.8
1989,OG,Cutthroat trout,78,4.55
1989,OG,Cutthroat trout,89,6.35
1989,OG,Cutthroat trout,98,7.9
1989,OG,Cutthroat trout,105,9.7
1989,OG,Cutthroat trout,131,19.75
1989,OG,Cutthroat trout,40,0.85
1989,OG,Cutthroat trout,123,16.9
1989,OG,Cutthroat trout,120,17.45
1989,OG,Cutthroat trout,113,13.1
1989,OG,Cutthroat trout,121,19.55
1989,OG,Cutthroat trout,88,6.9
1989,OG,Cutthroat trout,79,5.2
1989,OG,Cutthroat trout,90,6.95
1989,OG,Cutthroat trout,134,22.55
1989,OG,Cutthroat trout,77,4.75
1989,OG,Cutthroat trout,87,7.25
1989,OG,Cutthroat trout,124,17.55
1990,CC,Cutthroat trout,120,14.5
1990,CC,Cutthroat trout,127,18.6
1990,CC,Cutthroat trout,97,7.6
1990,CC,Cutthroat trout,168,39.05
1990,CC,Cutthroat trout,117,13.45
1990,CC,Cutthroat trout,86,6
1990,CC,Cutthroat trout,124,16.45
1990,CC,Cutthroat trout,131,27
1990,CC,Cutthroat trout,105,10.45
1990,CC,Cutthroat trout,125,17.55
1990,CC,Cutthroat trout,116,13.05
1990,CC,Cutthroat trout,149,27.75
1990,CC,Cutthroat trout,82,5.85
1990,CC,Cutthroat trout,97,7.3
1990,CC,Cutthroat trout,126,17.7
1990,CC,Cutthroat trout,129,18.7
1990,CC,Cutthroat trout,153,29.85
1990,CC,Cutthroat trout,164,39
1990,CC,Cutthroat trout,125,17.15
1990,CC,Cutthroat trout,100,8.55
1990,CC,Cutthroat trout,92,7
1990,CC,Cutthroat trout,97,7.3
1990,CC,Cutthroat trout,164,36.55
1990,CC,Cutthroat trout,91,7
1990,CC,Cutthroat trout,123,15.4
1990,CC,Cutthroat trout,122,14.5
1990,CC,Cutthroat trout,107,10.5
1990,CC,Cutthroat trout,133,19.8
1990,CC,Cutthroat trout,112,10.75
1990,CC,Cutthroat trout,95,8.55
1990,CC,Cutthroat trout,105,9.75
1990,CC,Cutthroat trout,44,0.7
1990,CC,Cutthroat trout,133,18.75
1990,CC,Cutthroat trout,41,0.65
1990,CC,Cutthroat trout,107,10.35
1990,CC,Cutthroat trout,87,6.1
1990,CC,Cutthroat trout,93,7.25
1990,CC,Cutthroat trout,126,17.2
1990,CC,Cutthroat trout,126,15.9
1990,CC,Cutthroat trout,90,6.55
1990,CC,Cutthroat trout,41,0.7
1990,CC,Cutthroat trout,114,14.15
1990,CC,Cutthroat trout,40,0.55
1990,CC,Cutthroat trout,39,0.65
1990,CC,Cutthroat trout,39,0.5
1990,CC,Cutthroat trout,99,7.8
1990,CC,Cutthroat trout,42,0.45
1990,CC,Cutthroat trout,130,17.6
1990,CC,Cutthroat trout,121,15.8
1990,CC,Cutthroat trout,80,5.6
1990,CC,Cutthroat trout,41,0.75
1990,CC,Cutthroat trout,37,0.55
1990,CC,Cutthroat trout,38,0.45
1990,CC,Cutthroat trout,120,15
1990,CC,Cutthroat trout,140,22.75
1990,CC,Cutthroat trout,102,10
1990,CC,Cutthroat trout,90,6.3
1990,CC,Cutthroat trout,98,7.35
1990,CC,Cutthroat trout,125,15.35
1990,CC,Cutthroat trout,168,38.35
1990,CC,Cutthroat trout,146,25.95
1990,CC,Cutthroat trout,46,0.85
1990,CC,Cutthroat trout,91,8.4
1990,CC,Cutthroat trout,43,0.75
1990,CC,Cutthroat trout,102,9.9
1990,CC,Cutthroat trout,131,19.6
1990,CC,Cutthroat trout,149,27.8
1990,CC,Cutthroat trout,88,7.15
1990,CC,Cutthroat trout,148,28.05
1990,CC,Cutthroat trout,140,22.5
1990,CC,Cutthroat trout,54,1.5
1990,CC,Cutthroat trout,45,0.8
1990,CC,Cutthroat trout,101,9.85
1990,CC,Cutthroat trout,97,8.15
1990,CC,Cutthroat trout,48,0.95
1990,CC,Cutthroat trout,45,0.6
1990,CC,Cutthroat trout,36,0.4
1990,CC,Cutthroat trout,35,0.5
1990,CC,Cutthroat trout,41,0.5
1990,CC,Cutthroat trout,91,6.35
1990,CC,Cutthroat trout,46,0.8
1990,CC,Cutthroat trout,117,13.55
1990,CC,Cutthroat trout,36,0.35
1990,CC,Cutthroat trout,47,0.85
1990,CC,Cutthroat trout,180,48.3
1990,CC,Cutthroat trout,108,11.45
1990,CC,Cutthroat trout,106,11.5
1990,CC,Cutthroat trout,41,0.55
1990,CC,Cutthroat trout,39,0.55
1990,CC,Cutthroat trout,45,0.7
1990,CC,Cutthroat trout,131,27
1990,CC,Cutthroat trout,129,18.7
1990,CC,Cutthroat trout,65,3.8
1990,CC,Cutthroat trout,126,15.55
1990,CC,Cutthroat trout,93,6.8
1990,CC,Cutthroat trout,90,7.1
1990,CC,Cutthroat trout,107,9.45
1990,CC,Cutthroat trout,137,23.15
1990,CC,Cutthroat trout,154,38.7
1990,CC,Cutthroat trout,88,6.2
1990,CC,Cutthroat trout,142,23.95
1990,CC,Cutthroat trout,51,1.15
1990,CC,Cutthroat trout,43,0.85
1990,CC,Cutthroat trout,108,10.95
1990,CC,Cutthroat trout,39,0.55
1990,CC,Cutthroat trout,40,0.75
1990,CC,Cutthroat trout,52,1.4
1990,CC,Cutthroat trout,49,1.35
1990,CC,Cutthroat trout,167,41.85
1990,CC,Cutthroat trout,52,1.35
1990,CC,Cutthroat trout,105,10.05
1990,CC,Cutthroat trout,90,9.4
1990,CC,Cutthroat trout,103,9.3
1990,CC,Cutthroat trout,155,34.8
1990,CC,Cutthroat trout,94,6.95
1990,CC,Cutthroat trout,118,14.4
1990,CC,Cutthroat trout,110,11.85
1990,CC,Cutthroat trout,132,20.65
1990,CC,Cutthroat trout,158,31.6
1990,CC,Cutthroat trout,35,0.35
1990,CC,Cutthroat trout,89,6
1990,CC,Cutthroat trout,129,19.5
1990,CC,Cutthroat trout,114,11.95
1990,CC,Cutthroat trout,90,6.15
