id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
244847,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0107Y,NEON0107Y,"NEON sampleCode (barcode): A00000367927; NEON sampleID: CFC.ORNL003.QUAL-2.20170530.AR; NEON sampleID Hash: vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj1oy1aLZHwfc=; NEON sampleUUID: c363ccd5-974d-4421-858c-c66e312a1394",Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,"Quercus alba",29708,L.,Quercus,,alba,,,Species,undefined,2017-05-30T15:11:00Z,,,"Identification source: harvested from NEON API",,,"Anna Claire Ferchaud (ORCID 0000-0003-2738-4545)",,2017-05-30,2017,5,30,150,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 340; slope gradient: 8.36; soil type order: Ultisols",,,,,,,,,,,,,,"sample mass: 1.3792",ORNL_003.basePlot.cfc,,,,,"United States",Tennessee,Anderson,,"Appalachians & Cumberland Plateau (D07), Oak Ridge NEON (ORNL), Plot ORNL_003 (plot dimensions: 40m x 40m)",,35.965875,-84.230646,WGS84,20,"16N 749733.19367E 3983709.69N",,,"GeoXH 6000",,,256,264,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,1cb2b5b7-1332-4060-95dc-dbf121f4dd23,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244847
244848,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0107Z,NEON0107Z,"NEON sampleCode (barcode): A00000367928; NEON sampleID: CFC.ORNL003.ACRU-1.20170530.AR; NEON sampleID Hash: vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2HSXbDXwWGXw=; NEON sampleUUID: ed13b56b-b28a-4b08-b298-ed25ded7a73e",Organism|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,"Acer rubrum",367,L.,Acer,,rubrum,,,Species,undefined,2017-05-30T14:09:00Z,,,"Identification source: harvested from NEON API",,,"Anna Claire Ferchaud (ORCID 0000-0003-2738-4545)",,2017-05-30,2017,5,30,150,,,"Sampled with clippers; Broken at 3m; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 340; slope gradient: 8.36; soil type order: Ultisols",,,,,,,,,,,,,,"sample mass: 1.0881",ORNL_003.basePlot.cfc,,,,,"United States",Tennessee,Anderson,,"Appalachians & Cumberland Plateau (D07), Oak Ridge NEON (ORNL), Plot ORNL_003 (plot dimensions: 40m x 40m)",,35.965875,-84.230646,WGS84,20,"16N 749733.19367E 3983709.69N",,,"GeoXH 6000",,,256,264,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,3169f08a-2b27-4a66-b1f2-b950d5df1061,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244848
244849,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01080,NEON01080,"NEON sampleCode (barcode): A00000367929; NEON sampleID: CFC.ORNL002.QUMO4-2.20170531.AR; NEON sampleID Hash: vOIarzMvGljU9FFbmwQqfoUpqRSzIrDX8tq8XIPBeQk=; NEON sampleUUID: 378d3ea6-cf38-4f4e-8b91-24e47b5f98f3",Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,"Quercus montana",29919,Willd.,Quercus,,montana,,,Species,undefined,2017-05-31T14:07:00Z,,,"Identification source: harvested from NEON API",,,"Anna Claire Ferchaud (ORCID 0000-0003-2738-4545)",,,2017,,,,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, minimumElevationInMeters, maximumElevationInMeters, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceSources, habitat",,,,,,,,,,,"sample mass: 3.1433",ORNL_002.basePlot.cfc,,,,,"United States",Tennessee,Anderson,,,,,,,,,,,,,,,,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,343890c6-43bd-4b40-bbef-1cf3a927b444,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244849
244850,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01081,NEON01081,"NEON sampleCode (barcode): A00000367930; NEON sampleID: CFC.ORNL002.LIST2-3.20170531.AR; NEON sampleID Hash: vOIarzMvGlidirXgNn33ctWEBpp1rvzJ+mHV5YmP/38=; NEON sampleUUID: 69d180bf-44ca-42bb-acd5-4509832f93a3",Organism|Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Altingiaceae|Liquidambar,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,"Liquidambar styraciflua",58754,L.,Liquidambar,,styraciflua,,,Species,undefined,2017-05-31T18:12:00Z,,,"Identification source: harvested from NEON API",,,"Anna Claire Ferchaud (ORCID 0000-0003-2738-4545)",,2017-05-31,2017,5,31,151,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 102.8; slope gradient: 16.75; soil type order: Inceptisols",,,,,,,,,,,,,,"sample mass: 1.1027",ORNL_002.basePlot.cfc,,,,,"United States",Tennessee,Anderson,,"Appalachians & Cumberland Plateau (D07), Oak Ridge NEON (ORNL), Plot ORNL_002 (plot dimensions: 40m x 40m)",,35.982199,-84.212753,WGS84,20,"16N 751295.33592E 3985566.92083N",,,"GeoXH 6000",,,298,319,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,6f275bb8-4409-425a-8431-ddb7ec19c9c2,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244850
244851,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01082,NEON01082,"NEON sampleCode (barcode): A00000367931; NEON sampleID: CFC.ORNL002.ACRU-1.20170531.AR; NEON sampleID Hash: vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKzrSMkSa/VyM=; NEON sampleUUID: 587588cd-bd26-42c3-8dcd-09df432963e1",Organism|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,"Acer rubrum",367,L.,Acer,,rubrum,,,Species,undefined,2017-05-31T17:03:00Z,,,"Identification source: harvested from NEON API",,,"Anna Claire Ferchaud (ORCID 0000-0003-2738-4545)",,2017-05-31,2017,5,31,151,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 102.8; slope gradient: 16.75; soil type order: Inceptisols",,,,,,,,,,,,,,"sample mass: 1.1449",ORNL_002.basePlot.cfc,,,,,"United States",Tennessee,Anderson,,"Appalachians & Cumberland Plateau (D07), Oak Ridge NEON (ORNL), Plot ORNL_002 (plot dimensions: 40m x 40m)",,35.982199,-84.212753,WGS84,20,"16N 751295.33592E 3985566.92083N",,,"GeoXH 6000",,,298,319,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,61d4e4d1-e206-4c57-9233-fb6af7a6791f,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244851
244852,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01083,NEON01083,"NEON sampleCode (barcode): A00000367932; NEON sampleID: CFC.ORNL001.PIEC2-1.20170601.AR; NEON sampleID Hash: vOIarzMvGlhI3KzzmOhSn1P7I0gk79ZdK5b65mwAj70=; NEON sampleUUID: d5498a2e-3563-4688-993b-5bb0032bef32",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus echinata",23805,Mill.,Pinus,,echinata,,,Species,undefined,2017-06-01T17:15:00Z,,,"Identification source: harvested from NEON API",,,"Anna Claire Ferchaud (ORCID 0000-0003-2738-4545)",,,2017,,,,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, minimumElevationInMeters, maximumElevationInMeters, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceSources, habitat",,,,,,,,,,,"sample mass: 0.9017",ORNL_001.basePlot.cfc,,,,,"United States",Tennessee,Anderson,,,,,,,,,,,,,,,,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,5efc36da-43cb-4de3-a6ee-b2f398fcf68a,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244852
244853,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01084,NEON01084,"NEON sampleCode (barcode): A00000367933; NEON sampleID: CFC.ORNL001.ACRU-3.20170601.AR; NEON sampleID Hash: vOIarzMvGlhfDoDennRS0gTndWSSz+YxuKHuMZcvoOk=; NEON sampleUUID: 36391af8-d474-46dd-8b74-1ab6cba42332",Organism|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,"Acer rubrum",367,L.,Acer,,rubrum,,,Species,undefined,2017-06-01T14:21:00Z,,,"Identification source: harvested from NEON API",,,"Anna Claire Ferchaud (ORCID 0000-0003-2738-4545)",,2017-06-01,2017,6,1,152,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 0; slope gradient: 0; soil type order: Inceptisols",,,,,,,,,,,,,,"sample mass: 1.4543",ORNL_001.basePlot.cfc,,,,,"United States",Tennessee,Anderson,,"Appalachians & Cumberland Plateau (D07), Oak Ridge NEON (ORNL), Plot ORNL_001 (plot dimensions: 40m x 40m)",,35.930248,-84.270109,WGS84,20,"16N 746284.32387E 3979656.36243N",,,"GeoXH 6000",,,245,249,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,61c9534e-3c52-4119-96a6-4c7480dcb82d,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244853
244875,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01085,NEON01085,"NEON sampleCode (barcode): A00000367755; NEON sampleID: CFC.STER035.CLIP-1.20170725.AR; NEON sampleID Hash: 5NSA7+zQmwmmpvTkFPxGzLJMaWO9/+feGAMI4lI21qw=; NEON sampleUUID: 8497130b-79a7-4aa7-bb2f-9167d6afa36a",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Daniel Bradley (ORCID 0000-0002-2657-7583)",,2017-07-25,2017,7,25,206,,,"sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 53.2; slope gradient: 1.09; soil type order: Alfisols",,,,,,,,,,,,,,"sample mass: 1.2112",STER_035.basePlot.cfc,,,,,"United States",Colorado,Logan,,"Central Plains (D10), North Sterling NEON (STER), Plot STER_035 (plot dimensions: 40m x 40m)",,40.469719,-103.016662,WGS84,20,"13N 668136.77537E 4481782.74877N",,,"GeoXH 6000",,,1361,1363,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,3ddc0a3b-468d-424b-bdef-723a40b77b01,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244875
244876,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01086,NEON01086,"NEON sampleCode (barcode): A00000367756; NEON sampleID: CFC.STER034.CLIP-1.20170725.AR; NEON sampleID Hash: 5NSA7+zQmwn9hZ7i/Ee93BhR0VxhewiLPIuJL7Bakp8=; NEON sampleUUID: d467bb3b-18cc-4089-8e4c-2cc87917f91e",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Daniel Bradley (ORCID 0000-0002-2657-7583)",,2017-07-25,2017,7,25,206,,,"bulk sample primary standing dead from winter crop; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 354.6; slope gradient: 0.97; soil type order: Alfisols",,,,,,,,,,,,,,"sample mass: 0.1347",STER_034.basePlot.cfc,,,,,"United States",Colorado,Logan,,"Central Plains (D10), North Sterling NEON (STER), Plot STER_034 (plot dimensions: 40m x 40m)",,40.478666,-103.019238,WGS84,20,"13N 667896.08542E 4482771.04895N",,,"GeoXH 6000",,,1365,1366,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,37270d97-4d95-4d6b-a76b-4bb0bee04acc,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244876
244877,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01087,NEON01087,"NEON sampleCode (barcode): A00000367769; NEON sampleID: CFC.STER033.CLIP-1.20170725.AR; NEON sampleID Hash: 5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHMh0cryfcaE9I=; NEON sampleUUID: 05f318d5-7fda-4b04-bd0d-77c387c651c7",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Daniel Bradley (ORCID 0000-0002-2657-7583)",,2017-07-25,2017,7,25,206,,,"all leaves have some damage/browning; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 185.4; slope gradient: 0.8; soil type order: Mollisols",,,,,,,,,,,,,,"sample mass: 0.7306",STER_033.basePlot.cfc,,,,,"United States",Colorado,Logan,,"Central Plains (D10), North Sterling NEON (STER), Plot STER_033 (plot dimensions: 40m x 40m)",,40.47639,-103.011866,WGS84,20,"13N 668526.69438E 4482532.4463N",,,"GeoXH 6000",,,1356,1357,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,2ae2fe81-1d39-4060-b842-e134510cad8e,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244877
244878,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01088,NEON01088,"NEON sampleCode (barcode): A00000367770; NEON sampleID: CFC.STER032.CLIP-1.20170724.AR; NEON sampleID Hash: 5NSA7+zQmwmZb0Blc0RH07RIzKwRjIbt9/ipsZqMJ7M=; NEON sampleUUID: 0821ed7a-d9d8-4c94-99ab-1588654cc4fc",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Daniel Bradley (ORCID 0000-0002-2657-7583)",,2017-07-24,2017,7,24,205,,,"sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 7.4; slope gradient: 0.4; soil type order: Mollisols",,,,,,,,,,,,,,"sample mass: 0.672",STER_032.basePlot.cfc,,,,,"United States",Colorado,Logan,,"Central Plains (D10), North Sterling NEON (STER), Plot STER_032 (plot dimensions: 40m x 40m)",,40.472029,-103.025102,WGS84,20,"13N 667415.49285E 4482023.13289N",,,"GeoXH 6000",,,1362,1363,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,761771a2-5049-41b4-94ab-cccc8cbb5c59,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244878
244879,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01089,NEON01089,"NEON sampleCode (barcode): A00000367771; NEON sampleID: CFC.STER031.CLIP-1.20170725.AR; NEON sampleID Hash: 5NSA7+zQmwkZurTm+o8jt7sjBXYpsMJGF5q90fbX6nk=; NEON sampleUUID: c988e7cf-4c02-4099-8097-05c8091b2d6f",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Daniel Bradley (ORCID 0000-0002-2657-7583)",,2017-07-25,2017,7,25,206,,,"bulk sample primary standing dead from winter crop; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 270.9; slope gradient: 0.4; soil type order: Alfisols",,,,,,,,,,,,,,"sample mass: 0.4681",STER_031.basePlot.cfc,,,,,"United States",Colorado,Logan,,"Central Plains (D10), North Sterling NEON (STER), Plot STER_031 (plot dimensions: 40m x 40m)",,40.470725,-103.011685,WGS84,20,"13N 668556.20935E 4481903.92053N",,,"GeoXH 6000",,,1353,1354,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,21d7a31d-3046-44cd-9411-d70b7c341767,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244879
244880,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0108A,NEON0108A,"NEON sampleCode (barcode): A00000367772; NEON sampleID: CFC.STER029.CLIP-1.20170725.AR; NEON sampleID Hash: 5NSA7+zQmwnmHlDFEtR3NtY2hI4WPo9FT7eOS5hXKDs=; NEON sampleUUID: 2ad79048-fe63-4ce6-9c69-ad685261f076",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Daniel Bradley (ORCID 0000-0002-2657-7583)",,2017-07-25,2017,7,25,206,,,"sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 284.4; slope gradient: 0.52; soil type order: Mollisols",,,,,,,,,,,,,,"sample mass: 1.059",STER_029.basePlot.cfc,,,,,"United States",Colorado,Logan,,"Central Plains (D10), North Sterling NEON (STER), Plot STER_029 (plot dimensions: 40m x 40m)",,40.468561,-103.011749,WGS84,20,"13N 668556.19626E 4481663.57282N",,,"GeoXH 6000",,,1353,1354,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,c8bc2eb1-6bf4-47c8-8281-3f8e094a79fb,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244880
244881,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0108B,NEON0108B,"NEON sampleCode (barcode): A00000367749; NEON sampleID: CFC.STER028.CLIP-1.20170724.AR; NEON sampleID Hash: 5NSA7+zQmwngghHiif86VyBFcqFEtYYyu4hGj1BclBo=; NEON sampleUUID: 5742b218-1460-496a-a8d4-45899bb65ee4",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Daniel Bradley (ORCID 0000-0002-2657-7583)",,2017-07-24,2017,7,24,205,,,"sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 252; slope gradient: 0.46; soil type order: Alfisols",,,,,,,,,,,,,,"sample mass: 1.0004",STER_028.basePlot.cfc,,,,,"United States",Colorado,Logan,,"Central Plains (D10), North Sterling NEON (STER), Plot STER_028 (plot dimensions: 40m x 40m)",,40.473273,-103.018333,WGS84,20,"13N 667986.24754E 4482174.09505N",,,"GeoXH 6000",,,1359,1360,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,e3722983-4993-47d1-8c84-56906d99e7ca,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=244881
